,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
21593,27221,M,35,6.013999999999999,5.71063,274.85,0,0,0,0,0,10812
19564,29008,M,46,5.474,5.73765,260.27,0,0,0,0,0,9777
26304,27098,F,51,6.636,7.07999,361.38,1,0,0,0,0,13149
25057,25577,F,32,7.396,7.51416,320.03,1,0,0,0,0,12524
24734,25188,F,40,6.306,6.567130000000001,313.45,1,0,0,0,0,12369
19789,30670,F,52,5.494,5.631,261.67,1,0,0,0,0,9888
25648,26283,M,42,6.15,6.82688,334.73,0,0,0,0,0,12810
22356,27486,M,32,5.79,5.705419999999999,281.83,0,0,0,0,0,11200
18397,27358,F,36,5.49,5.66181,253.77,1,0,0,0,0,9171
26206,28038,F,28,7.6339999999999995,8.039819999999999,355.98,1,0,0,0,0,13093
22797,25021,F,60,6.2,6.30975,286.32,1,0,0,0,0,11428
20818,30494,M,53,6.066,6.0803400000000005,268.62,0,0,0,0,0,10398
20056,30991,M,45,5.504,5.48027,263.32,0,0,0,0,0,10011
25705,30689,F,50,7.206,7.52838,336.53,1,0,0,0,0,12834
25783,26799,M,46,5.9,6.916939999999999,339.28,0,0,0,0,0,12877
23475,31308,F,32,5.69,5.83245,294.2,1,0,0,0,0,11759
25568,30883,F,51,6.874,7.044910000000001,332.3,1,0,0,0,0,12772
26036,29126,M,67,7.07,7.73457,349.12,0,0,0,0,0,13011
20073,24872,M,72,5.65,6.00924,263.42,0,0,0,0,0,10020
22069,29207,F,23,6.093999999999999,6.0282,278.87,1,0,0,0,0,11055
23198,29763,M,58,6.216,6.22444,290.8,0,0,0,0,0,11623
26340,25269,F,84,7.336,8.12277,364.12,1,0,0,0,0,13165
14526,30775,M,39,5.056,5.0551,236.18,0,0,0,0,0,7220
10528,29465,M,41,5.86,5.259869999999999,222.82,0,0,0,0,0,5185
12603,30796,M,43,5.013999999999999,5.02192,229.58,0,0,0,0,0,6256
26278,28085,F,43,7.46,7.5445,359.77,1,0,0,0,0,13133
22925,29273,F,38,6.374,6.48418,287.68,1,0,0,0,0,11492
22193,26108,M,34,6.626,6.193630000000001,280.23,0,0,0,0,0,11122
20441,26658,F,27,6.25,6.09314,265.93,1,0,0,0,0,10202
21405,27635,M,24,5.734,5.39543,273.25,0,0,0,0,0,10721
22230,25780,M,70,6.546,6.4699599999999995,280.57,0,0,0,0,0,11140
18319,24334,F,55,5.23,5.60398,253.37,1,0,0,0,0,9136
17133,30250,M,25,6.216,5.85994,247.22,0,0,0,0,0,8545
24776,28402,F,38,6.656000000000001,6.8989199999999995,314.4,1,0,0,0,0,12386
14171,27188,M,43,5.42,5.22195,234.9,0,0,0,0,0,7056
18814,30809,F,43,5.806,5.81254,256.15,1,0,0,0,0,9386
18506,28234,M,23,5.763999999999999,5.66418,254.33,0,0,0,0,0,9233
16373,24503,M,65,5.406000000000001,5.5300400000000005,243.62,0,0,0,0,0,8144
26178,26989,F,28,6.246,7.902830000000001,354.6,1,0,0,0,0,13081
22023,30826,M,54,6.114,6.24245,278.5,0,0,0,0,0,11030
12179,27262,M,27,5.0,4.85508,228.22,0,0,0,0,0,6037
25959,28643,F,30,6.744,7.90757,346.02,1,0,0,0,0,12970
25117,26462,M,39,6.5760000000000005,6.78848,321.52,0,0,0,0,0,12551
15607,29774,M,54,6.55,5.65375,239.93,0,0,0,0,0,7742
4139,28866,M,33,3.9939999999999998,4.06115,197.52,0,0,0,0,0,2028
23830,29921,M,39,6.19,6.24814,298.5,0,0,0,0,0,11924
19320,29245,M,38,5.854,5.499709999999999,258.75,0,0,0,0,0,9641
21525,28736,F,26,6.364,6.2756300000000005,274.28,1,0,0,0,0,10782
19241,26896,M,27,5.044,5.12146,258.3,0,0,0,0,0,9596
20141,29688,M,53,6.11,5.7969,263.9,0,0,0,0,0,10053
23521,30237,F,32,6.146,6.19505,294.65,1,0,0,0,0,11782
15401,28881,M,56,5.074,4.942769999999999,239.18,0,0,0,0,0,7632
19846,27558,M,55,6.124,5.95568,262.07,0,0,0,0,0,9913
19343,24126,F,56,5.454,5.61204,258.88,1,0,0,0,0,9655
24238,25052,F,65,6.294,6.500769999999999,304.8,1,0,0,0,0,12116
21997,25186,F,49,5.45,5.53146,278.27,1,0,0,0,0,11015
21917,28595,F,44,5.986000000000001,5.97701,277.48,1,0,0,0,0,10975
24108,27190,F,25,5.95,6.58277,302.47,1,0,0,0,0,12049
22205,24965,F,63,6.136,6.36331,280.33,1,0,0,0,0,11128
23703,27636,F,36,6.58,6.74867,297.08,1,0,0,0,0,11865
20067,24735,F,60,6.084,6.00545,263.38,1,0,0,0,0,10018
21163,29274,F,26,6.224,6.25667,271.17,1,0,0,0,0,10592
22400,25840,F,34,6.37,6.43347,282.45,1,0,0,0,0,11225
19411,24746,F,63,5.2860000000000005,5.62863,259.27,1,0,0,0,0,9697
24578,29178,F,33,6.23,6.6989,310.92,1,0,0,0,0,12294
16313,24131,F,59,5.343999999999999,5.50634,243.3,1,0,0,0,0,8113
17045,24109,F,51,5.48,5.34518,246.78,1,0,0,0,0,8500
16292,26757,F,27,5.466,5.58265,243.22,1,0,0,0,0,8101
18029,31298,F,23,5.803999999999999,5.77794,251.75,1,0,0,0,0,8986
25476,25551,M,32,6.06,7.31509,329.95,0,0,0,0,0,12728
23598,26134,M,29,6.69,6.63017,295.73,0,0,0,0,0,11814
15625,25730,F,23,5.676,5.55042,239.98,1,0,0,0,0,7750
22088,28574,F,37,6.394,6.32871,279.07,1,0,0,0,0,11065
20276,26688,F,42,6.263999999999999,6.12774,264.92,1,0,0,0,0,10122
19432,24991,M,58,5.374,5.39164,259.42,0,0,0,0,0,9710
22758,24696,M,70,5.09,5.52577,285.9,0,0,0,0,0,11404
24942,28868,F,54,7.386,7.456810000000001,317.95,1,0,0,0,0,12466
25298,25916,F,38,6.5360000000000005,7.2084399999999995,325.72,1,0,0,0,0,12636
16789,27026,M,42,5.896,5.6656,245.52,0,0,0,0,0,8366
22084,25604,F,23,6.606,6.63444,279.03,1,0,0,0,0,11063
22949,24814,M,70,6.21,6.502190000000001,287.98,0,0,0,0,0,11510
11750,30401,M,40,5.17,4.87499,226.87,0,0,0,0,0,5813
24058,25986,M,42,5.274,5.92108,301.78,0,0,0,0,0,12033
21892,26026,M,33,5.656000000000001,5.56559,277.33,0,0,0,0,0,10963
25453,30704,F,61,6.68,7.049180000000001,329.27,1,0,0,0,0,12714
19401,30545,M,30,6.256,6.006869999999999,259.2,0,0,0,0,0,9689
21967,25039,F,65,6.4239999999999995,6.40929,278.02,1,0,0,0,0,10996
23518,27590,M,35,6.466,6.00782,294.62,0,0,0,0,0,11781
23305,27259,F,21,6.414,6.6391800000000005,292.28,1,0,0,0,0,11678
22259,29369,F,47,6.406000000000001,6.47091,280.77,1,0,0,0,0,11155
20523,24298,F,55,5.8,5.9035400000000005,266.63,1,0,0,0,0,10247
22818,28292,F,24,6.3660000000000005,6.369,286.5,1,0,0,0,0,11439
26357,24110,F,55,8.454,8.50101,366.03,1,0,0,0,0,13172
18454,31087,M,43,5.524,5.61204,254.05,0,0,0,0,0,9205
24767,31201,F,38,7.05,7.34542,314.27,1,0,0,0,0,12383
21276,29536,M,48,6.584,6.32066,271.97,0,0,0,0,0,10650
25506,24927,M,71,6.21,7.0899399999999995,330.7,0,0,0,0,0,12742
13718,30788,M,45,5.396,5.31722,233.38,0,0,0,0,0,6831
22343,26241,M,35,5.92,5.84809,281.72,0,0,0,0,0,11195
22280,29406,M,42,6.19,6.304069999999999,281.02,0,0,0,0,0,11168
25564,28809,F,39,7.886,7.85544,332.18,1,0,0,0,0,12771
24859,28899,M,54,7.01,7.382389999999999,316.22,0,0,0,0,0,12424
22781,29470,F,28,6.294,6.4116599999999995,286.18,1,0,0,0,0,11421
24466,30758,M,65,6.126,6.48655,308.7,0,0,0,0,0,12239
22207,28120,M,24,5.763999999999999,5.98555,280.35,0,0,0,0,0,11129
21866,27060,F,25,6.3260000000000005,6.34578,277.08,1,0,0,0,0,10950
20215,25473,F,35,6.086,6.2543,264.4,1,0,0,0,0,10090
25115,26395,F,19,6.954,7.2032300000000005,321.4,1,0,0,0,0,12550
23722,25857,F,26,5.65,6.13485,297.33,1,0,0,0,0,11875
23187,26242,F,37,6.156000000000001,6.26473,290.63,1,0,0,0,0,11616
23978,28954,M,56,6.476,6.63017,300.68,0,0,0,0,0,11996
9646,29001,M,32,5.1160000000000005,4.85461,219.62,0,0,0,0,0,4746
20897,28283,F,34,6.843999999999999,6.55054,269.2,1,0,0,0,0,10436
6541,31254,M,24,4.986000000000001,4.9825800000000005,208.13,0,0,0,0,0,3195
21491,29308,F,29,6.06,6.15713,274.05,1,0,0,0,0,10768
20476,29640,F,25,6.224,6.25667,266.2,1,0,0,0,0,10220
21132,27596,M,24,6.0760000000000005,5.96659,270.83,0,0,0,0,0,10568
22457,28826,M,48,6.11,6.28037,283.02,0,0,0,0,0,11253
22928,26440,M,59,6.1160000000000005,6.11684,287.7,0,0,0,0,0,11495
23045,25702,M,47,5.426,6.18889,289.07,0,0,0,0,0,11549
20235,24854,F,64,5.816,6.200740000000001,264.6,1,0,0,0,0,10100
24975,24685,F,61,6.02,6.75436,318.42,1,0,0,0,0,12483
23985,26502,M,42,5.56,5.77652,300.82,0,0,0,0,0,12001
22643,28545,F,28,6.12,6.43584,284.9,1,0,0,0,0,11347
19219,26339,F,23,6.096,5.73623,258.18,1,0,0,0,0,9588
11613,29686,M,45,4.646,4.8475,226.43,0,0,0,0,0,5743
15267,24096,M,29,5.864,5.506819999999999,238.68,0,0,0,0,0,7567
25470,30969,M,52,6.38,6.66335,329.82,0,0,0,0,0,12724
19653,25225,M,36,5.394,5.32386,260.87,0,0,0,0,0,9822
22687,28325,M,55,6.44,6.04242,285.32,0,0,0,0,0,11369
19813,29555,F,33,5.63,5.86089,261.85,1,0,0,0,0,9900
20663,24586,F,63,5.414,5.63242,267.53,1,0,0,0,0,10317
25378,29208,F,26,7.736000000000001,7.31035,327.32,1,0,0,0,0,12678
21673,29969,F,23,6.263999999999999,6.25098,275.45,1,0,0,0,0,10848
22382,25233,M,38,5.5,5.870369999999999,282.2,0,0,0,0,0,11213
25100,25691,M,44,6.666,7.13497,321.02,0,0,0,0,0,12540
21856,24733,F,62,6.184,6.38938,276.98,1,0,0,0,0,10941
24456,31372,M,25,6.944,7.08852,308.42,0,0,0,0,0,12235
22130,26666,M,52,6.026,6.27231,279.55,0,0,0,0,0,11085
22993,30497,M,46,6.186,6.37611,288.5,0,0,0,0,0,11526
24872,26558,F,25,5.856,6.58135,316.53,1,0,0,0,0,12430
24954,26672,M,54,7.044,7.047280000000001,318.13,0,0,0,0,0,12473
21453,25400,M,28,5.346,5.4106,273.75,0,0,0,0,0,10750
19542,29170,F,38,5.824,5.95948,260.1,1,0,0,0,0,9767
6059,31256,M,28,4.886,4.65837,206.25,0,0,0,0,0,2974
12035,27050,M,40,5.28,4.836119999999999,227.82,0,0,0,0,0,5967
24910,30002,M,23,5.85,5.82154,317.28,0,0,0,0,0,12449
23463,31019,M,46,6.206,6.17941,294.08,0,0,0,0,0,11754
26006,26029,M,58,6.906000000000001,8.03555,348.13,0,0,0,0,0,12995
26312,26644,F,41,6.144,7.99953,361.83,1,0,0,0,0,13151
21714,24622,M,65,5.644,5.78884,275.77,0,0,0,0,0,10872
24317,25707,F,23,6.324,6.5695,306.02,1,0,0,0,0,12158
22431,30165,F,36,6.093999999999999,6.263780000000001,282.78,1,0,0,0,0,11239
19884,26420,M,25,6.05,5.928669999999999,262.23,0,0,0,0,0,9931
24247,26065,M,35,6.84,6.9212,304.93,0,0,0,0,0,12121
14687,30810,M,53,5.396,5.37599,236.7,0,0,0,0,0,7291
25980,25153,F,75,5.954,7.38713,347.07,1,0,0,0,0,12981
9464,30472,M,29,4.806,4.62519,218.98,0,0,0,0,0,4643
21505,27839,F,26,6.343999999999999,6.20216,274.18,1,0,0,0,0,10773
25531,29281,M,25,6.894,7.02548,331.38,0,0,0,0,0,12755
23650,28473,M,57,6.444,6.20311,296.45,0,0,0,0,0,11839
25523,30780,M,66,6.864,7.07999,331.17,0,0,0,0,0,12749
24149,26032,F,26,6.176,6.47849,303.25,1,0,0,0,0,12072
25563,28610,F,26,7.296,7.91895,332.17,1,0,0,0,0,12770
23399,30174,F,49,6.754,6.3974400000000005,293.3,1,0,0,0,0,11724
25428,25662,F,28,6.35,7.492360000000001,328.75,1,0,0,0,0,12700
17392,31244,M,36,7.144,5.86468,248.57,0,0,0,0,0,8682
24004,30296,M,46,5.834,6.3017,301.3,0,0,0,0,0,12009
17062,29454,M,28,5.716,5.45657,246.87,0,0,0,0,0,8512
25636,25619,M,47,6.636,7.4004,334.48,0,0,0,0,0,12804
26068,28184,M,44,6.284,7.83126,350.6,0,0,0,0,0,13021
17110,30281,M,50,5.654,5.58455,247.13,0,0,0,0,0,8531
25795,25732,F,37,6.404,7.12028,339.62,1,0,0,0,0,12884
23968,29882,F,42,6.44,6.8429899999999995,300.6,1,0,0,0,0,11993
24596,27922,M,26,6.4239999999999995,6.78517,311.13,0,0,0,0,0,12304
24891,24870,M,74,5.906000000000001,6.37516,316.82,0,0,0,0,0,12441
25001,28833,M,40,6.57,6.85721,319.02,0,0,0,0,0,12497
23406,24239,M,68,5.916,5.98033,293.4,0,0,0,0,0,11729
20052,28194,F,54,5.336,5.32907,263.27,1,0,0,0,0,10007
26047,31351,F,46,6.894,7.53075,349.63,1,0,0,0,0,13016
12530,30877,M,46,5.404,5.2684,229.32,0,0,0,0,0,6223
21841,28986,M,56,5.926,5.71774,276.83,0,0,0,0,0,10934
13306,26523,M,21,5.22,5.23048,232.0,0,0,0,0,0,6622
23568,29756,F,47,6.716,6.717389999999999,295.4,1,0,0,0,0,11802
13946,25954,F,33,5.686,5.53525,234.18,1,0,0,0,0,6951
20426,24091,F,56,5.316,5.79784,265.82,1,0,0,0,0,10194
20177,28955,F,29,6.3260000000000005,6.2708900000000005,264.1,1,0,0,0,0,10071
17464,30871,M,48,5.28,5.14042,249.0,0,0,0,0,0,8721
25997,30618,F,39,7.236000000000001,7.878660000000001,347.88,1,0,0,0,0,12989
24133,28749,M,38,6.334,6.37611,302.87,0,0,0,0,0,12065
24287,24946,F,63,6.496,6.78896,305.65,1,0,0,0,0,12140
24793,25994,M,41,5.763999999999999,6.06944,314.7,0,0,0,0,0,12396
20185,24326,F,56,5.606,5.751869999999999,264.18,1,0,0,0,0,10077
26172,29585,M,31,6.914,7.81941,354.48,0,0,0,0,0,13077
22426,24914,F,66,5.606,6.2106900000000005,282.77,1,0,0,0,0,11238
20968,25292,M,35,5.746,5.867999999999999,269.63,0,0,0,0,0,10474
21222,29838,M,41,6.416,6.4510000000000005,271.57,0,0,0,0,0,10625
21659,27146,F,39,6.15,6.0945599999999995,275.33,1,0,0,0,0,10840
18043,24074,F,57,5.55,5.72722,251.83,1,0,0,0,0,8993
7488,28799,M,28,4.926,4.78256,211.77,0,0,0,0,0,3656
23563,29951,M,37,6.71,6.7164399999999995,295.37,0,0,0,0,0,11799
25072,27095,F,47,6.58,6.862430000000001,320.38,1,0,0,0,0,12533
25030,30850,M,44,6.606,6.703639999999999,319.57,0,0,0,0,0,12513
25983,26329,F,24,6.774,7.8170399999999995,347.38,1,0,0,0,0,12983
26359,27077,M,42,6.83,7.63219,366.05,0,0,0,0,0,13175
25346,27433,F,44,7.296,7.56725,326.58,1,0,0,0,0,12666
10929,27450,M,35,5.206,4.81669,224.18,0,0,0,0,0,5394
23500,27173,F,50,6.13,6.68468,294.42,1,0,0,0,0,11771
21597,31281,M,31,6.004,5.9566300000000005,274.88,0,0,0,0,0,10813
19126,24390,F,55,5.484,5.68693,257.77,1,0,0,0,0,9546
26095,27176,M,42,6.184,7.35538,351.5,0,0,0,0,0,13036
18764,27907,F,37,5.914,5.8078,255.87,1,0,0,0,0,9363
19726,24692,M,74,5.8260000000000005,5.88079,261.28,0,0,0,0,0,9857
20618,30726,M,47,5.904,5.86705,267.23,0,0,0,0,0,10291
24718,26886,M,48,7.356,7.28902,313.15,0,0,0,0,0,12360
20963,24781,F,64,5.8660000000000005,6.16329,269.62,1,0,0,0,0,10472
22812,25061,F,65,5.85,6.43773,286.45,1,0,0,0,0,11437
13681,25359,M,46,4.82,5.003909999999999,233.27,0,0,0,0,0,6810
22838,29786,F,43,6.274,6.76715,286.82,1,0,0,0,0,11450
17150,24277,F,61,5.6160000000000005,5.66086,247.32,1,0,0,0,0,8555
12111,27577,F,28,5.3,5.16317,228.03,1,0,0,0,0,6001
22712,26219,F,34,6.516,6.5932,285.53,1,0,0,0,0,11384
21772,24934,F,60,5.93,6.11826,276.28,1,0,0,0,0,10899
18644,30744,M,56,5.95,5.82154,255.12,0,0,0,0,0,9301
22600,24044,F,54,5.446000000000001,5.99597,284.53,1,0,0,0,0,11325
21950,31040,M,47,6.374,6.2173300000000005,277.82,0,0,0,0,0,10987
25957,27490,F,51,6.87,7.810410000000001,345.88,1,0,0,0,0,12968
20709,29243,M,39,6.38,6.16519,267.8,0,0,0,0,0,10343
25665,25627,F,39,6.166,6.5695,335.1,1,0,0,0,0,12813
23744,26124,F,52,6.3,6.4486300000000005,297.57,1,0,0,0,0,11884
20617,28421,F,37,6.356,6.15476,267.22,1,0,0,0,0,10290
20036,28710,M,42,6.08,5.88316,263.22,0,0,0,0,0,9997
22399,26806,F,23,6.244,6.43773,282.42,1,0,0,0,0,11224
19538,28037,F,36,5.6339999999999995,5.95094,260.08,1,0,0,0,0,9766
23418,27247,M,36,6.1739999999999995,6.36948,293.48,0,0,0,0,0,11732
22908,28382,M,51,6.09,6.2415,287.52,0,0,0,0,0,11485
23444,27497,F,23,6.58,6.44626,293.9,1,0,0,0,0,11745
26126,27007,M,35,6.976,7.58763,352.82,0,0,0,0,0,13050
25325,26363,M,60,6.236000000000001,6.8302,326.28,0,0,0,0,0,12653
22588,26698,M,28,5.156000000000001,5.1864,284.37,0,0,0,0,0,11318
23660,24154,M,67,5.434,5.9026,296.52,0,0,0,0,0,11841
13065,26352,F,22,5.31,5.1081900000000005,231.13,1,0,0,0,0,6507
23417,27442,F,39,6.88,6.740139999999999,293.48,1,0,0,0,0,11731
19861,24773,F,61,5.926,6.11779,262.12,1,0,0,0,0,9920
25027,25084,F,65,6.044,6.774260000000001,319.52,1,0,0,0,0,12512
26168,26312,F,44,7.03,7.8170399999999995,354.33,1,0,0,0,0,13073
23583,28363,F,43,6.434,6.41403,295.58,1,0,0,0,0,11811
25743,25800,F,52,6.564,7.3549,337.9,1,0,0,0,0,12856
20443,27879,M,46,5.5,5.48975,265.95,0,0,0,0,0,10205
26328,30353,F,18,6.9639999999999995,7.793819999999999,363.23,1,0,0,0,0,13157
26405,25166,F,61,9.346,9.64664,429.65,1,0,0,0,0,13189
22459,30359,F,26,6.32,6.430619999999999,283.02,1,0,0,0,0,11254
25945,30475,F,32,7.23,7.86207,345.48,1,0,0,0,0,12963
14891,27413,F,25,5.47,5.41913,237.45,1,0,0,0,0,7397
14485,25208,M,48,5.5760000000000005,5.4305,236.0,0,0,0,0,0,7201
15046,30677,M,58,5.81,5.51819,237.95,0,0,0,0,0,7464
23970,29700,M,29,5.99,5.78268,300.62,0,0,0,0,0,11994
23826,25738,F,28,5.774,6.60647,298.47,1,0,0,0,0,11920
26161,26324,F,50,6.0360000000000005,6.822139999999999,354.13,1,0,0,0,0,13070
25855,27219,M,65,6.744,7.70091,341.65,0,0,0,0,0,12912
21137,28087,M,23,6.044,5.85378,270.92,0,0,0,0,0,10571
22438,27580,F,24,6.25,6.6391800000000005,282.87,1,0,0,0,0,11244
23923,25459,F,40,5.83,5.92961,299.9,1,0,0,0,0,11973
23855,26362,F,45,6.42,6.6372800000000005,298.83,1,0,0,0,0,11935
20597,30682,M,53,5.794,5.63669,267.12,0,0,0,0,0,10282
19295,30913,M,39,6.36,6.17846,258.63,0,0,0,0,0,9629
26185,31337,F,49,6.86,7.2274,354.88,1,0,0,0,0,13084
10814,27101,M,48,5.58,5.33855,223.78,0,0,0,0,0,5332
25620,30151,M,62,6.756,7.33736,334.02,0,0,0,0,0,12797
26279,29434,F,40,6.534,7.416519999999999,359.83,1,0,0,0,0,13134
22904,26507,F,31,6.734,6.6486600000000005,287.48,1,0,0,0,0,11483
21709,27978,F,38,5.984,6.18652,275.72,1,0,0,0,0,10869
21168,24784,F,65,5.734,5.86468,271.17,1,0,0,0,0,10591
24623,28422,F,30,6.64,7.0032,311.58,1,0,0,0,0,12316
22820,27178,M,58,6.0760000000000005,6.49461,286.55,0,0,0,0,0,11441
21526,26039,F,34,5.996,6.21401,274.3,1,0,0,0,0,10784
12462,29572,F,26,5.58,5.24849,229.08,1,0,0,0,0,6188
16694,25784,M,27,5.36,5.48169,245.08,0,0,0,0,0,8319
21214,24514,F,57,5.004,5.39875,271.53,1,0,0,0,0,10617
18884,24312,M,65,5.434,5.51582,256.47,0,0,0,0,0,9429
18568,25713,F,51,5.75,5.75424,254.7,1,0,0,0,0,9263
25780,29130,F,58,6.59,7.466289999999999,339.02,1,0,0,0,0,12875
24912,30740,M,34,6.204,6.796069999999999,317.3,0,0,0,0,0,12450
21297,26270,F,35,6.126,6.04479,272.2,1,0,0,0,0,10660
10282,30241,M,35,5.336,5.15227,221.95,0,0,0,0,0,5060
19280,29723,M,52,6.356,6.13011,258.55,0,0,0,0,0,9616
23686,25440,F,28,6.74,6.78848,296.87,1,0,0,0,0,11856
26087,26275,M,58,7.0,7.830310000000001,351.18,0,0,0,0,0,13033
19484,31367,F,41,5.934,5.77415,259.75,1,0,0,0,0,9736
19569,29530,F,31,5.96,5.94715,260.32,1,0,0,0,0,9781
20328,27583,F,36,5.564,5.5376199999999995,265.22,1,0,0,0,0,10146
11902,28624,M,37,4.756,4.74606,227.42,0,0,0,0,0,5891
24439,28185,M,43,6.566,6.60268,308.08,0,0,0,0,0,12225
21943,25001,F,65,6.084,6.42825,277.77,1,0,0,0,0,10986
21915,27700,F,61,6.25,6.2154300000000005,277.47,1,0,0,0,0,10973
12401,25199,M,50,4.976,4.80057,228.88,0,0,0,0,0,6157
26352,29621,F,24,7.34,8.12988,365.45,1,0,0,0,0,13170
19540,24107,F,52,5.21,5.439030000000001,260.08,1,0,0,0,0,9765
26135,29600,F,33,6.246,6.861000000000001,353.22,1,0,0,0,0,13055
17988,29340,M,23,6.2860000000000005,5.822019999999999,251.58,0,0,0,0,0,8970
23237,24772,F,61,5.734,5.882219999999999,291.23,1,0,0,0,0,11643
22837,29331,M,41,6.334,6.1595,286.82,0,0,0,0,0,11451
21760,24432,M,65,5.47,6.008769999999999,276.13,0,0,0,0,0,10894
24530,30820,F,49,6.694,6.892760000000001,309.97,1,0,0,0,0,12271
21846,24346,M,70,5.33,5.5234,276.87,0,0,0,0,0,10936
23824,29728,F,29,6.53,6.64392,298.47,1,0,0,0,0,11921
25369,27873,F,42,7.296,7.5189,327.08,1,0,0,0,0,12674
17601,24261,M,69,5.316,5.48027,249.7,0,0,0,0,0,8781
18604,29995,M,31,6.05,5.83624,254.87,0,0,0,0,0,9281
24471,25029,F,66,5.69,6.575189999999999,308.82,1,0,0,0,0,12242
24518,30107,F,25,7.14,7.270060000000001,309.73,1,0,0,0,0,12266
19893,29791,M,59,6.114,6.1595,262.27,0,0,0,0,0,9934
15310,29259,F,31,5.6,5.47079,238.87,1,0,0,0,0,7589
22923,28609,F,27,6.314,6.67852,287.63,1,0,0,0,0,11490
26212,27194,M,56,6.626,6.89655,356.45,0,0,0,0,0,13099
17739,28948,M,22,4.87,5.19635,250.38,0,0,0,0,0,8840
21661,28477,F,20,6.12,5.94715,275.35,1,0,0,0,0,10842
22216,26249,M,39,6.654,6.38322,280.42,0,0,0,0,0,11135
19523,27507,F,41,6.206,6.07797,259.97,1,0,0,0,0,9753
22098,27586,M,57,6.124,6.26852,279.23,0,0,0,0,0,11069
19872,24038,F,56,5.88,5.95,262.15,1,0,0,0,0,9923
25745,25461,M,55,7.8260000000000005,8.016119999999999,337.93,0,0,0,0,0,12857
20240,26939,F,28,5.746,5.87131,264.67,1,0,0,0,0,10103
25803,26310,M,35,7.006,7.53075,339.93,0,0,0,0,0,12886
20030,26642,F,51,5.66,5.70352,263.18,1,0,0,0,0,9993
22694,31296,M,32,5.986000000000001,6.24956,285.42,0,0,0,0,0,11376
25303,28653,F,37,6.316,6.596989999999999,325.8,1,0,0,0,0,12640
14092,26243,M,23,5.47,5.14848,234.63,0,0,0,0,0,7014
15251,29941,M,24,5.756,5.432869999999999,238.63,0,0,0,0,0,7556
19124,24009,M,65,5.553999999999999,5.65233,257.75,0,0,0,0,0,9541
19478,28410,M,40,6.016,5.78031,259.7,0,0,0,0,0,9734
23595,27128,M,39,6.484,6.53063,295.68,0,0,0,0,0,11813
22929,31344,F,22,6.164,6.26283,287.7,1,0,0,0,0,11497
25876,26267,M,46,6.51,7.139239999999999,342.55,0,0,0,0,0,12923
20730,28357,M,58,5.436,5.59545,267.93,0,0,0,0,0,10353
21855,28240,M,31,6.224,6.08129,276.98,0,0,0,0,0,10940
23987,27460,F,24,6.6339999999999995,6.573289999999999,300.83,1,0,0,0,0,12002
25710,30585,M,52,6.4639999999999995,7.335939999999999,336.62,0,0,0,0,0,12836
22967,30566,F,33,6.364,6.310230000000001,288.22,1,0,0,0,0,11515
25536,25640,F,51,6.56,7.16436,331.5,1,0,0,0,0,12757
20702,27353,F,38,6.034,5.996919999999999,267.77,1,0,0,0,0,10338
19663,29073,F,32,5.7860000000000005,5.76467,260.92,1,0,0,0,0,9828
26119,25647,F,37,7.574,8.07584,352.57,1,0,0,0,0,13047
21033,24976,F,69,6.05,6.15002,270.07,1,0,0,0,0,10513
22390,30360,M,33,6.33,6.428730000000001,282.32,0,0,0,0,0,11217
24103,31213,F,24,6.466,6.81835,302.35,1,0,0,0,0,12045
20671,30722,M,61,6.026,6.11589,267.58,0,0,0,0,0,10322
20338,26386,F,24,5.4239999999999995,5.75424,265.27,1,0,0,0,0,10154
25104,29647,M,62,6.5760000000000005,6.741560000000001,321.13,0,0,0,0,0,12542
19682,30365,M,32,5.856,5.5513699999999995,261.02,0,0,0,0,0,9835
21387,30189,M,37,5.843999999999999,5.67508,273.1,0,0,0,0,0,10709
26219,30888,F,43,6.86,7.97014,356.75,1,0,0,0,0,13103
17179,24027,F,57,5.164,5.42339,247.52,1,0,0,0,0,8572
8027,28944,M,38,5.346,4.81574,213.78,0,0,0,0,0,3933
20811,29086,M,33,5.534,5.6025599999999995,268.57,0,0,0,0,0,10395
19419,27499,M,45,5.166,5.14279,259.3,0,0,0,0,0,9701
24128,26409,F,24,6.364,6.4311,302.78,1,0,0,0,0,12060
24691,30201,M,48,6.666,6.98993,312.83,0,0,0,0,0,12345
19001,30934,F,35,5.763999999999999,5.76514,257.15,1,0,0,0,0,9482
14265,25476,F,35,5.2139999999999995,5.38358,235.22,1,0,0,0,0,7103
21479,28079,M,45,5.886,5.91919,273.97,0,0,0,0,0,10763
13878,30849,M,38,5.426,5.23996,233.97,0,0,0,0,0,6911
25341,27989,M,41,6.553999999999999,6.8216600000000005,326.48,0,0,0,0,0,12662
26211,26895,F,31,8.09,7.760160000000001,356.38,1,0,0,0,0,13098
25588,30279,F,40,6.3,7.486669999999999,332.8,1,0,0,0,0,12782
15473,26958,F,29,5.8260000000000005,5.4414,239.43,1,0,0,0,0,7667
22916,27355,F,50,5.78,6.2249099999999995,287.57,1,0,0,0,0,11487
15391,24032,F,54,5.3839999999999995,5.44377,239.15,1,0,0,0,0,7628
18488,30728,M,44,5.61,5.83482,254.2,0,0,0,0,0,9224
