,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
8751,17378,M,55,4.45,4.647469999999999,216.4,0,0,0,0,1,4289
13705,16448,F,50,4.596,4.9878,233.35,1,0,0,0,1,6825
13562,17216,M,59,4.2139999999999995,4.65458,232.9,0,0,0,0,1,6757
19909,21095,M,60,5.664,5.78979,262.38,0,0,0,0,1,9942
7212,20394,F,42,5.1339999999999995,4.9991699999999994,210.68,1,0,0,0,1,3529
10120,16636,F,49,4.82,5.07311,221.37,1,0,0,0,1,4984
13351,16629,M,55,4.496,4.81953,232.15,0,0,0,0,1,6639
11041,21420,F,61,5.144,5.16886,224.52,1,0,0,0,1,5458
16298,23172,F,50,5.566,5.581230000000001,243.27,1,0,0,0,1,8104
14264,22339,F,50,5.553999999999999,5.6679699999999995,235.22,1,0,0,0,1,7102
13595,21710,F,50,5.144,5.205830000000001,233.0,1,0,0,0,1,6776
11673,20680,M,61,5.27,5.04325,226.62,0,0,0,0,1,5773
15096,18735,F,43,5.093999999999999,5.26745,238.1,1,0,0,0,1,7485
15930,22854,F,45,5.87,5.55848,241.4,1,0,0,0,1,7903
11685,16561,F,25,5.316,5.32196,226.67,1,0,0,0,1,5777
20782,19067,F,43,5.0760000000000005,5.41391,268.35,1,0,0,0,1,10385
16127,18064,F,40,5.306,5.3049,242.35,1,0,0,0,1,8012
20962,20629,M,61,5.76,6.02346,269.6,0,0,0,0,1,10471
10354,17351,F,42,5.056,5.0916,222.2,1,0,0,0,1,5093
25151,20978,M,64,5.426,6.16993,322.22,0,0,0,0,1,12570
18726,22914,F,45,5.52,5.55658,255.65,1,0,0,0,1,9348
17720,22016,F,45,5.186,5.4115400000000005,250.32,1,0,0,0,1,8834
12995,21461,F,55,5.364,5.19256,230.9,1,0,0,0,1,6464
17000,23150,F,51,5.374,5.50871,246.52,1,0,0,0,1,8478
13296,16221,F,29,4.7139999999999995,5.07501,231.93,1,0,0,0,1,6618
11267,21351,F,49,5.07,5.10629,225.22,1,0,0,0,1,5574
22394,18777,F,39,5.614,6.245769999999999,282.35,1,0,0,0,1,11220
13444,22353,F,49,5.39,5.39164,232.55,1,0,0,0,1,6693
18442,19239,F,38,5.45,5.55279,254.0,1,0,0,0,1,9202
17969,22436,F,55,5.354,5.6419,251.52,1,0,0,0,1,8959
22359,19888,M,66,5.35,5.50919,281.85,0,0,0,0,1,11203
11362,18180,F,39,5.006,5.024290000000001,225.52,1,0,0,0,1,5621
17799,18354,F,59,5.356,5.55279,250.68,1,0,0,0,1,8877
13923,23141,F,52,5.45,5.461790000000001,234.12,1,0,0,0,1,6934
16899,19350,F,40,5.2860000000000005,5.47601,246.02,1,0,0,0,1,8425
13394,20925,M,60,5.33,5.30774,232.3,0,0,0,0,1,6663
17966,21118,F,46,5.29,5.39732,251.5,1,0,0,0,1,8958
11810,18016,F,48,5.24,5.27693,227.1,1,0,0,0,1,5843
21250,18830,F,38,5.194,5.56464,271.78,1,0,0,0,1,10636
15112,20549,M,69,5.4239999999999995,5.47695,238.17,0,0,0,0,1,7491
11532,17516,F,30,5.106,5.13094,226.12,1,0,0,0,1,5703
9017,16619,F,27,5.044,4.99491,217.33,1,0,0,0,1,4419
7416,17979,F,44,5.006,4.9731,211.53,1,0,0,0,1,3623
18134,22518,F,45,5.506,5.55848,252.3,1,0,0,0,1,9046
6143,17000,M,57,4.886,4.75981,206.57,0,0,0,0,1,3016
22322,23361,F,50,5.744,6.05759,281.47,1,0,0,0,1,11184
11193,18249,F,36,5.09,5.06458,224.97,1,0,0,0,1,5532
17611,21539,F,46,5.386,5.54663,249.75,1,0,0,0,1,8786
16477,20249,F,49,5.024,5.14184,244.0,1,0,0,0,1,8193
8921,16159,F,29,4.6339999999999995,4.7929900000000005,217.0,1,0,0,0,1,4367
20341,22341,M,60,5.796,5.96185,265.27,0,0,0,0,1,10151
8310,17549,F,36,5.07,5.077380000000001,214.82,1,0,0,0,1,4070
18437,20321,F,47,5.64,5.69025,253.97,1,0,0,0,1,9196
20647,21478,M,61,5.376,5.50208,267.45,0,0,0,0,1,10311
11890,17510,F,32,4.7860000000000005,4.83138,227.38,1,0,0,0,1,5886
23126,18525,M,60,5.5,5.98318,289.9,0,0,0,0,1,11591
13513,19249,F,40,5.05,5.03377,232.73,1,0,0,0,1,6728
25099,21943,M,61,6.06,6.4548,321.0,0,0,0,0,1,12539
19534,19821,F,45,5.444,5.74334,260.02,1,0,0,0,1,9760
11677,18328,F,43,5.053999999999999,5.08022,226.63,1,0,0,0,1,5775
25460,23470,M,66,6.096,6.60505,329.55,0,0,0,0,1,12719
11576,19766,F,43,5.13,5.1546400000000006,226.28,1,0,0,0,1,5723
12664,17063,F,20,4.94,5.01861,229.8,1,0,0,0,1,6293
11683,18807,F,40,5.07,5.1105599999999995,226.67,1,0,0,0,1,5779
12040,16291,F,41,4.803999999999999,4.97832,227.83,1,0,0,0,1,5969
11139,18498,F,46,5.394,5.28025,224.82,1,0,0,0,1,5503
19465,17626,F,34,5.21,5.54663,259.65,1,0,0,0,1,9727
16012,21826,F,50,5.52,5.59071,241.87,1,0,0,0,1,7942
19557,18736,F,40,5.27,5.61204,260.22,1,0,0,0,1,9773
16174,19173,M,58,5.4,5.46036,242.58,0,0,0,0,1,8034
7548,20143,F,41,5.053999999999999,4.99822,211.95,1,0,0,0,1,3688
16043,21819,F,52,5.414,5.34755,241.98,1,0,0,0,1,7960
12036,19167,F,40,5.38,5.41391,227.82,1,0,0,0,1,5968
25822,22639,M,63,5.626,6.34815,340.62,0,0,0,0,1,12900
18848,22446,M,62,5.386,5.71395,256.32,0,0,0,0,1,9408
19565,18699,F,35,5.456,5.62721,260.27,1,0,0,0,1,9778
14717,23295,F,57,5.5,5.39875,236.83,1,0,0,0,1,7306
15794,23313,F,53,5.58,5.71395,240.73,1,0,0,0,1,7839
16074,21174,F,54,5.506,5.47601,242.1,1,0,0,0,1,7981
14206,17882,M,57,5.02,5.16317,235.02,0,0,0,0,1,7071
25988,22438,F,47,6.234,7.5065800000000005,347.6,1,0,0,0,1,12984
15107,18990,M,35,5.3,5.43192,238.15,0,0,0,0,1,7489
15868,21613,F,51,5.35,5.45231,241.13,1,0,0,0,1,7878
19441,20519,F,40,5.994,6.13011,259.47,1,0,0,0,1,9712
7258,16600,F,45,5.0,4.93992,210.93,1,0,0,0,1,3554
14846,17434,F,30,5.456,5.56606,237.27,1,0,0,0,1,7373
8175,16834,F,30,4.994,4.95319,214.3,1,0,0,0,1,4007
17929,17551,M,59,5.246,5.22195,251.3,0,0,0,0,1,8938
12318,18478,F,38,5.294,5.28404,228.62,1,0,0,0,1,6118
14073,19276,F,39,5.336,5.52909,234.55,1,0,0,0,1,7006
21828,20977,F,46,5.32,5.7186900000000005,276.7,1,0,0,0,1,10926
14149,19193,F,41,5.154,5.30158,234.83,1,0,0,0,1,7047
14598,16578,M,57,5.206,5.42861,236.38,0,0,0,0,1,7249
12280,21800,F,55,5.234,5.269819999999999,228.52,1,0,0,0,1,6096
23074,16716,M,55,5.524,5.88127,289.33,0,0,0,0,1,11570
19985,22617,M,61,5.78,5.9002300000000005,262.82,0,0,0,0,1,9974
19342,22288,F,45,5.96,5.9263,258.88,1,0,0,0,1,9657
12499,17101,F,39,5.05,5.06837,229.18,1,0,0,0,1,6206
21429,23444,F,55,5.49,5.706840000000001,273.45,1,0,0,0,1,10732
21287,22060,M,68,5.664,5.94763,272.08,0,0,0,0,1,10655
11426,20660,F,46,5.17,5.15227,225.77,1,0,0,0,1,5648
16366,16565,F,35,5.0360000000000005,5.0916,243.57,1,0,0,0,1,8139
16620,21090,F,45,5.646,5.58976,244.7,1,0,0,0,1,8276
13594,20442,F,43,5.21,5.1973,233.0,1,0,0,0,1,6775
12725,16415,F,50,5.244,5.39732,230.02,1,0,0,0,1,6327
21576,16405,M,55,4.5760000000000005,4.96504,274.68,0,0,0,0,1,10806
21922,20197,F,40,5.156000000000001,5.19872,277.55,1,0,0,0,1,10978
17290,20656,F,50,5.416,5.55658,248.05,1,0,0,0,1,8632
22717,20700,F,40,5.11,5.26745,285.58,1,0,0,0,1,11386
18652,22989,M,63,5.216,5.5376199999999995,255.17,0,0,0,0,1,9308
22794,21268,M,63,5.71,6.27326,286.3,0,0,0,0,1,11427
16601,21014,F,46,5.3,5.461790000000001,244.62,1,0,0,0,1,8265
12758,16666,M,68,4.9239999999999995,5.1973,230.12,0,0,0,0,1,6341
15204,23427,F,51,5.66,5.63005,238.48,1,0,0,0,1,7536
14805,22235,F,32,5.396,5.40112,237.15,1,0,0,0,1,7350
19041,22637,F,54,5.476,5.64996,257.35,1,0,0,0,1,9501
8959,16408,F,28,4.746,4.78635,217.13,1,0,0,0,1,4384
7186,17168,F,27,4.726,4.826169999999999,210.58,1,0,0,0,1,3518
8035,17052,F,40,5.11,5.03046,213.82,1,0,0,0,1,3939
17630,16412,F,33,5.32,5.35846,249.83,1,0,0,0,1,8797
22020,19711,M,61,5.176,5.44377,278.47,0,0,0,0,1,11027
15379,21474,F,45,5.104,5.29589,239.12,1,0,0,0,1,7626
16019,18265,M,56,5.1339999999999995,5.17218,241.88,0,0,0,0,1,7944
13183,20016,F,46,5.24,5.24565,231.58,1,0,0,0,1,6562
14348,21276,F,39,5.2,5.29068,235.5,1,0,0,0,1,7143
15761,21019,F,47,5.186,5.19635,240.57,1,0,0,0,1,7822
15451,22845,M,63,5.513999999999999,5.51819,239.33,0,0,0,0,1,7656
11359,18677,F,35,5.27,5.22574,225.5,1,0,0,0,1,5618
10584,19082,F,44,5.093999999999999,5.02572,223.02,1,0,0,0,1,5216
19407,16433,F,44,4.86,5.14611,259.25,1,0,0,0,1,9694
8741,17909,F,43,4.656000000000001,4.88352,216.38,1,0,0,0,1,4286
11741,21382,F,48,5.204,5.28878,226.85,1,0,0,0,1,5810
11524,19899,F,43,4.77,4.93803,226.08,1,0,0,0,1,5698
16106,18989,F,38,5.284,5.3646199999999995,242.25,1,0,0,0,1,7999
10058,22242,M,62,5.13,5.07264,221.15,0,0,0,0,1,4951
19096,22913,F,46,5.434,5.65944,257.63,1,0,0,0,1,9529
19145,21617,F,47,5.61,5.63669,257.87,1,0,0,0,1,9555
15150,18291,F,38,6.156000000000001,5.85141,238.32,1,0,0,0,1,7508
7854,17584,F,40,4.586,4.72189,213.08,1,0,0,0,1,3845
18387,22725,M,62,5.546,5.53241,253.68,0,0,0,0,1,9164
17300,23254,F,56,5.524,5.72959,248.12,1,0,0,0,1,8642
9637,18826,F,42,4.766,4.82854,219.57,1,0,0,0,1,4740
4915,20447,F,48,4.7139999999999995,4.59296,201.25,1,0,0,0,1,2436
17182,20486,F,43,5.406000000000001,5.751869999999999,247.52,1,0,0,0,1,8574
12117,18822,M,57,5.316,5.37742,228.05,0,0,0,0,1,6008
14516,16639,F,38,4.75,4.93755,236.15,1,0,0,0,1,7217
12010,16520,F,47,5.246,5.27219,227.75,1,0,0,0,1,5956
12812,18495,F,43,5.18,5.31675,230.3,1,0,0,0,1,6370
17322,17494,F,27,4.98,5.0963400000000005,248.25,1,0,0,0,1,8652
9456,17277,M,55,5.11,5.138999999999999,218.97,0,0,0,0,1,4642
12536,17614,M,56,5.144,5.19161,229.35,0,0,0,0,1,6229
12128,20188,F,46,5.51,5.52909,228.08,1,0,0,0,1,6014
18482,18539,M,55,5.354,5.569380000000001,254.18,0,0,0,0,1,9221
15140,22569,F,51,5.124,5.42339,238.25,1,0,0,0,1,7500
15049,19806,F,44,5.314,5.5210300000000005,237.95,1,0,0,0,1,7465
18238,21031,F,47,5.09,5.4106,252.85,1,0,0,0,1,9100
15409,23119,F,57,5.664,5.681719999999999,239.2,1,0,0,0,1,7640
17586,21965,F,56,5.11,5.34566,249.58,1,0,0,0,1,8772
12751,18155,F,38,5.316,5.29305,230.1,1,0,0,0,1,6340
14077,20724,F,40,5.564,5.54805,234.57,1,0,0,0,1,7008
15665,21731,F,46,5.274,5.42861,240.18,1,0,0,0,1,7772
12185,19145,F,38,5.1739999999999995,5.17455,228.23,1,0,0,0,1,6038
20592,17115,F,41,5.343999999999999,5.69025,267.08,1,0,0,0,1,10275
10012,19934,F,40,5.186,5.15606,220.92,1,0,0,0,1,4926
15942,21304,F,50,5.4,5.54663,241.47,1,0,0,0,1,7909
10512,18487,F,26,4.626,4.88115,222.77,1,0,0,0,1,5176
9957,17490,F,48,4.794,4.8773599999999995,220.73,1,0,0,0,1,4905
11108,19388,F,40,4.874,4.93044,224.72,1,0,0,0,1,5484
18535,22630,F,48,5.346,5.48075,254.47,1,0,0,0,1,9249
17405,21746,F,45,5.506,5.61299,248.63,1,0,0,0,1,8690
17038,22964,F,47,5.39,5.55658,246.75,1,0,0,0,1,8497
9640,17341,F,23,4.996,5.01861,219.57,1,0,0,0,1,4742
15250,19404,M,63,5.13,5.21057,238.63,0,0,0,0,1,7555
12976,21227,F,52,5.15,5.30016,230.85,1,0,0,0,1,6457
12199,20309,F,44,5.216,5.17976,228.27,1,0,0,0,1,6046
25749,21320,F,48,5.263999999999999,5.457990000000001,338.0,1,0,0,0,1,12861
19711,23240,F,50,5.4639999999999995,5.79216,261.17,1,0,0,0,1,9850
20798,17661,F,38,5.57,5.77083,268.48,1,0,0,0,1,10391
19386,22312,M,42,5.39,5.454680000000001,259.1,0,0,0,0,1,9682
10356,19962,F,45,5.1160000000000005,5.08828,222.2,1,0,0,0,1,5094
22627,21828,F,47,5.664,6.12395,284.72,1,0,0,0,1,11337
15240,17150,F,37,5.064,4.96362,238.6,1,0,0,0,1,7553
20470,18136,F,40,5.31,5.73149,266.17,1,0,0,0,1,10216
7636,20934,M,60,4.904,4.7745,212.3,0,0,0,0,1,3736
18178,22186,M,60,5.806,5.73054,252.48,0,0,0,0,1,9068
14961,19232,M,59,5.044,5.087330000000001,237.68,0,0,0,0,1,7430
19057,18707,M,55,5.12,5.43572,257.43,0,0,0,0,1,9511
12171,21566,F,50,5.244,5.2266900000000005,228.2,1,0,0,0,1,6032
15106,21833,F,56,5.303999999999999,5.51819,238.15,1,0,0,0,1,7488
22101,23329,F,56,5.664,5.84287,279.25,1,0,0,0,1,11072
13470,20434,M,62,4.836,5.07074,232.63,0,0,0,0,1,6706
15492,21817,F,47,5.644,5.67698,239.5,1,0,0,0,1,7675
13279,22550,F,61,5.38,5.37173,231.88,1,0,0,0,1,6607
16840,18002,F,46,5.05,5.39732,245.7,1,0,0,0,1,8395
22825,22689,F,46,5.62,6.41071,286.63,1,0,0,0,1,11444
11479,16933,F,41,5.216,5.19872,225.95,1,0,0,0,1,5672
19805,16080,F,38,4.97,5.55753,261.8,1,0,0,0,1,9894
16355,20821,F,43,5.37,5.4665300000000006,243.52,1,0,0,0,1,8133
16370,20104,F,48,5.266,5.4783800000000005,243.6,1,0,0,0,1,8142
14185,20089,F,42,5.29,5.43098,234.97,1,0,0,0,1,7064
16453,22151,F,45,5.16,5.336180000000001,243.92,1,0,0,0,1,8182
8533,18199,F,51,5.06,5.03235,215.65,1,0,0,0,1,4183
15593,21845,F,46,5.456,5.50397,239.87,1,0,0,0,1,7729
15526,22770,M,65,5.466,5.57033,239.62,0,0,0,0,1,7697
21207,19154,M,56,5.303999999999999,5.7623,271.48,0,0,0,0,1,10615
19546,23178,F,50,6.024,6.04906,260.13,1,0,0,0,1,9768
19112,16143,M,57,5.06,5.50776,257.7,0,0,0,0,1,9536
18868,19558,F,47,5.06,5.55042,256.42,1,0,0,0,1,9422
15413,19987,F,43,5.22,5.26461,239.22,1,0,0,0,1,7641
14943,17234,M,60,4.9639999999999995,5.09397,237.6,0,0,0,0,1,7417
12901,17466,F,41,5.126,5.1664900000000005,230.58,1,0,0,0,1,6422
20883,22872,F,48,5.43,5.74855,269.05,1,0,0,0,1,10429
17816,22660,M,63,6.016,5.81965,250.73,0,0,0,0,1,8887
17634,16016,M,61,4.696000000000001,5.10961,249.83,0,0,0,0,1,8796
19786,20398,F,43,5.724,5.69262,261.65,1,0,0,0,1,9887
18049,17443,F,31,5.25,5.71774,251.87,1,0,0,0,1,8996
6856,19904,F,40,4.696000000000001,4.66785,209.27,1,0,0,0,1,3353
13674,17110,F,41,5.166,5.27883,233.23,1,0,0,0,1,6809
5963,16614,F,38,4.73,4.82522,205.88,1,0,0,0,1,2933
14488,19030,F,39,5.236000000000001,5.26698,236.02,1,0,0,0,1,7202
13207,17497,F,23,4.984,5.0399400000000005,231.67,1,0,0,0,1,6576
21682,23078,M,64,5.614,5.803059999999999,275.52,0,0,0,0,1,10850
14006,16340,M,56,5.16,5.34187,234.37,0,0,0,0,1,6979
15740,16726,F,29,4.89,4.97547,240.47,1,0,0,0,1,7807
19427,22598,M,60,5.46,5.7386,259.37,0,0,0,0,1,9705
16928,22130,F,50,5.21,5.4115400000000005,246.15,1,0,0,0,1,8442
12907,21057,M,60,5.306,5.24328,230.6,0,0,0,0,1,6426
17538,20890,F,52,5.4239999999999995,5.58502,249.37,1,0,0,0,1,8756
18066,17486,F,27,5.05,5.28357,251.95,1,0,0,0,1,9006
15950,18578,F,43,5.2,5.34755,241.48,1,0,0,0,1,7911
11991,19909,F,47,5.284,5.30869,227.7,1,0,0,0,1,5943
7619,16165,F,40,4.426,4.6816,212.25,1,0,0,0,1,3729
9342,17148,F,40,4.94,4.892519999999999,218.58,1,0,0,0,1,4586
20986,23460,F,52,5.5360000000000005,5.80732,269.77,1,0,0,0,1,10485
21020,22350,F,46,6.186,6.17467,270.02,1,0,0,0,1,10506
12332,17317,F,45,5.186,5.259869999999999,228.67,1,0,0,0,1,6126
16005,19536,F,39,5.343999999999999,5.5347800000000005,241.82,1,0,0,0,1,7939
12515,21008,F,56,5.44,5.4689,229.27,1,0,0,0,1,6217
13454,16038,F,50,5.044,5.23854,232.58,1,0,0,0,1,6697
20744,22454,M,61,5.34,5.44709,268.08,0,0,0,0,1,10363
14724,22807,F,53,5.73,5.62484,236.87,1,0,0,0,1,7314
15630,17283,M,60,5.05,5.28641,240.0,0,0,0,0,1,7752
12354,17631,M,55,5.166,5.20678,228.73,0,0,0,0,1,6136
14920,17122,F,37,5.18,5.19019,237.53,1,0,0,0,1,7407
18862,20704,F,41,5.376,5.67935,256.38,1,0,0,0,1,9416
15294,21352,F,52,5.246,5.47553,238.82,1,0,0,0,1,7579
17950,23392,F,55,5.444,5.84998,251.4,1,0,0,0,1,8948
16871,23408,F,52,5.556,5.629580000000001,245.87,1,0,0,0,1,8410
17036,22331,F,50,5.57,5.751869999999999,246.75,1,0,0,0,1,8498
25559,22244,M,61,6.034,6.48276,332.1,0,0,0,0,1,12769
14419,23393,F,52,5.33,5.39306,235.78,1,0,0,0,1,7179
12270,20259,M,72,5.224,5.20915,228.5,0,0,0,0,1,6090
5754,19291,F,42,4.814,4.79536,205.12,1,0,0,0,1,2829
7796,18746,F,36,5.1160000000000005,4.98495,212.88,1,0,0,0,1,3816
7114,16875,M,59,4.696000000000001,4.84276,210.3,0,0,0,0,1,3479
22561,17908,M,62,4.916,5.28404,284.17,0,0,0,0,1,11305
22671,20343,M,64,5.544,5.7367,285.2,0,0,0,0,1,11362
25271,22308,F,49,5.564,5.81586,325.22,1,0,0,0,1,12622
14752,17218,F,29,5.02,5.2684,236.95,1,0,0,0,1,7327
18776,22919,F,52,5.48,5.73196,255.93,1,0,0,0,1,9366
15693,18348,F,45,5.49,5.5513699999999995,240.28,1,0,0,0,1,7787
12607,16427,F,35,5.454,5.63669,229.6,1,0,0,0,1,6259
18504,21632,F,45,5.356,5.77794,254.28,1,0,0,0,1,9231
8985,16158,F,30,5.0,4.884469999999999,217.22,1,0,0,0,1,4403
17400,19314,F,43,5.14,5.19114,248.6,1,0,0,0,1,8683
6783,17943,M,55,4.62,4.6868099999999995,209.02,0,0,0,0,1,3328
14496,18245,F,36,4.98,5.02524,236.07,1,0,0,0,1,7205
21110,20008,F,41,5.614,5.79595,270.67,1,0,0,0,1,10555
17472,20072,M,63,5.394,5.49212,249.05,0,0,0,0,1,8725
25922,22874,F,46,5.906000000000001,7.67058,344.62,1,0,0,0,1,12949
18346,21645,F,45,6.026,5.90449,253.55,1,0,0,0,1,9149
21203,22176,F,48,6.006,6.1249,271.43,1,0,0,0,1,10612
13219,17949,F,43,4.986000000000001,5.0679,231.72,1,0,0,0,1,6585
17302,23077,F,60,5.64,5.6513800000000005,248.13,1,0,0,0,1,8644
10748,19541,F,41,4.98,5.14611,223.55,1,0,0,0,1,5307
18097,16095,F,37,5.336,5.36794,252.13,1,0,0,0,1,9027
10518,18077,M,58,5.004,4.99728,222.78,0,0,0,0,1,5181
22206,23368,F,56,5.52,6.0993,280.35,1,0,0,0,1,11132
18252,22790,F,45,5.45,5.67935,252.93,1,0,0,0,1,9104
10562,19668,F,51,5.0,5.01007,222.93,1,0,0,0,1,5205
21969,22777,F,45,5.446000000000001,5.75756,278.03,1,0,0,0,1,10997
20886,22794,M,61,5.914,6.05285,269.07,0,0,0,0,1,10431
20359,19185,F,39,5.404,5.569380000000001,265.42,1,0,0,0,1,10162
18908,16383,F,34,5.236000000000001,5.37031,256.63,1,0,0,0,1,9440
19825,20510,F,48,5.294,5.70826,261.92,1,0,0,0,1,9903
17255,18117,M,59,5.1739999999999995,5.25039,247.85,0,0,0,0,1,8612
12711,18230,M,58,4.966,4.95651,229.98,0,0,0,0,1,6320
19652,20034,F,45,5.406000000000001,5.46416,260.87,1,0,0,0,1,9823
8006,17533,F,26,4.9,4.84276,213.7,1,0,0,0,1,3919
14915,23239,F,52,5.48,5.48975,237.52,1,0,0,0,1,7403
8378,19757,F,49,5.096,5.02761,215.02,1,0,0,0,1,4100
17367,17037,F,42,5.056,5.18403,248.47,1,0,0,0,1,8670
8687,18314,F,40,5.024,5.011019999999999,216.18,1,0,0,0,1,4258
13172,18555,M,55,5.144,5.19161,231.52,0,0,0,0,1,6555
12851,16877,F,30,4.9239999999999995,5.08022,230.42,1,0,0,0,1,6392
10791,22137,F,54,5.09,5.16981,223.72,1,0,0,0,1,5322
18845,19547,F,36,5.176,5.54094,256.3,1,0,0,0,1,9405
23055,17648,M,62,5.5760000000000005,6.33156,289.22,0,0,0,0,1,11554
19947,21884,F,47,5.1739999999999995,5.503019999999999,262.57,1,0,0,0,1,9955
18539,19813,F,40,5.31,5.37268,254.48,1,0,0,0,1,9252
17831,21864,F,47,5.516,5.641430000000001,250.82,1,0,0,0,1,8896
16278,21758,M,66,5.43,5.629580000000001,243.15,0,0,0,0,1,8097
12862,16492,F,53,4.566,4.93898,230.47,1,0,0,0,1,6400
23731,20622,M,62,5.65,6.39081,297.42,0,0,0,0,1,11879
15688,18632,F,57,5.086,5.27551,240.27,1,0,0,0,1,7786
13784,20052,F,43,5.013999999999999,5.062209999999999,233.62,1,0,0,0,1,6859
18521,21394,F,45,5.496,5.59687,254.38,1,0,0,0,1,9239
14147,22138,F,54,5.566,5.49023,234.82,1,0,0,0,1,7045
14695,22918,F,59,5.593999999999999,5.59071,236.75,1,0,0,0,1,7297
11113,18879,F,38,5.256,5.22432,224.75,1,0,0,0,1,5490
6248,16065,F,36,4.996,4.95936,206.93,1,0,0,0,1,3063
20857,23594,F,54,5.66,5.818230000000001,268.87,1,0,0,0,1,10420
20010,22203,M,70,5.504,5.71016,262.98,0,0,0,0,1,9984
20066,21596,F,55,5.124,5.59166,263.37,1,0,0,0,1,10015
22610,18988,F,42,5.806,6.07086,284.58,1,0,0,0,1,11328
21532,18235,M,55,5.146,5.34566,274.33,0,0,0,0,1,10788
20675,22651,M,68,5.756,5.98318,267.6,0,0,0,0,1,10323
7396,18837,F,37,4.92,4.88589,211.43,1,0,0,0,1,3615
17303,17054,F,29,4.96,5.24328,248.13,1,0,0,0,1,8645
14612,19956,M,62,5.23,5.17502,236.42,0,0,0,0,1,7252
11929,18594,F,40,5.26,5.33333,227.48,1,0,0,0,1,5912
23061,18764,M,60,5.226,5.38216,289.23,0,0,0,0,1,11557
16534,16977,F,30,5.36,5.69262,244.33,1,0,0,0,1,8227
11707,17476,F,40,5.35,5.39543,226.75,1,0,0,0,1,5791
12449,21948,F,47,5.194,5.2314300000000005,229.07,1,0,0,0,1,6181
13377,19543,M,58,5.22,5.193980000000001,232.23,0,0,0,0,1,6654
16317,21612,M,67,5.446000000000001,5.581230000000001,243.3,0,0,0,0,1,8112
16618,18607,M,58,5.046,5.12288,244.7,0,0,0,0,1,8274
19311,20046,F,46,5.356,5.77415,258.73,1,0,0,0,1,9637
13782,21712,M,60,5.34,5.34281,233.6,0,0,0,0,1,6857
16135,21830,F,49,5.374,5.51866,242.37,1,0,0,0,1,8016
8525,16799,F,34,4.934,4.942769999999999,215.6,1,0,0,0,1,4175
16636,16190,F,37,4.5760000000000005,5.01576,244.8,1,0,0,0,1,8288
16172,23096,F,57,5.53,5.5489999999999995,242.55,1,0,0,0,1,8033
10606,21643,F,47,5.216,5.13805,223.1,1,0,0,0,1,5227
7829,17743,F,38,5.176,5.05605,213.02,1,0,0,0,1,3837
16040,22394,F,46,5.42,5.45231,241.97,1,0,0,0,1,7957
14817,21302,M,60,5.4239999999999995,5.34092,237.18,0,0,0,0,1,7357
11587,17361,M,65,5.024,5.01861,226.33,0,0,0,0,1,5731
15906,18793,F,40,5.114,5.3049,241.3,1,0,0,0,1,7892
15078,21154,F,49,5.14,5.29779,238.05,1,0,0,0,1,7478
22490,19794,M,60,5.666,5.9353,283.38,0,0,0,0,1,11272
13522,16964,F,41,4.66,5.13426,232.78,1,0,0,0,1,6734
21448,21675,F,45,5.444,5.9168199999999995,273.67,1,0,0,0,1,10745
18869,23426,F,52,5.186,5.58455,256.42,1,0,0,0,1,9421
13373,20379,F,42,5.936,5.40917,232.23,1,0,0,0,1,6653
12695,22549,M,64,5.343999999999999,5.28594,229.92,0,0,0,0,1,6308
16432,18932,F,41,5.26,5.43761,243.87,1,0,0,0,1,8169
15662,20915,M,67,5.454,5.59166,240.17,0,0,0,0,1,7771
12273,17282,F,52,4.726,4.91622,228.5,1,0,0,0,1,6088
25422,22201,F,48,5.446000000000001,5.641430000000001,328.55,1,0,0,0,1,12698
16223,19770,F,43,5.49,5.55516,242.83,1,0,0,0,1,8068
17269,23483,F,50,5.8,5.74855,247.9,1,0,0,0,1,8620
22868,23035,F,61,6.056,6.46427,287.15,1,0,0,0,1,11465
19613,22979,F,45,5.76,5.8405,260.6,1,0,0,0,1,9799
15892,16807,M,58,5.106,5.36699,241.23,0,0,0,0,1,7887
19114,19637,F,42,5.25,5.59071,257.7,1,0,0,0,1,9537
8262,18014,F,36,4.784,4.93281,214.62,1,0,0,0,1,4047
15324,16880,F,30,5.636,5.59071,238.92,1,0,0,0,1,7598
12550,20810,F,46,5.274,5.2361699999999995,229.38,1,0,0,0,1,6232
16988,21208,F,46,5.356,5.41913,246.43,1,0,0,0,1,8473
23684,16695,F,36,5.46,5.96137,296.83,1,0,0,0,1,11854
17399,22718,F,51,5.34,5.51961,248.6,1,0,0,0,1,8684
21720,22008,F,45,5.614,5.98555,275.82,1,0,0,0,1,10876
13188,18928,F,46,5.17,5.22337,231.6,1,0,0,0,1,6564
21515,23516,M,65,5.81,5.95948,274.23,0,0,0,0,1,10779
26281,16005,F,37,8.01,8.48063,359.95,1,0,0,0,1,13136
15737,21629,F,48,5.3660000000000005,5.5471,240.47,1,0,0,0,1,7809
22486,22521,F,45,5.246,6.694160000000001,283.35,1,0,0,0,1,11269
9125,20947,F,46,5.33,5.1262,217.78,1,0,0,0,1,4477
8948,19797,F,41,4.874,4.78493,217.08,1,0,0,0,1,4378
9247,16261,F,23,4.766,4.93044,218.2,1,0,0,0,1,4538
18528,18323,F,35,5.29,5.55042,254.43,1,0,0,0,1,9243
