,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
8977,13571,F,35,4.656000000000001,4.56121,217.2,1,0,0,1,0,4400
15003,10889,M,49,4.946000000000001,5.2314300000000005,237.8,0,0,0,1,0,7447
9660,12257,M,46,4.946000000000001,4.9143300000000005,219.67,0,0,0,1,0,4751
17762,15311,F,24,4.904,5.392580000000001,250.48,1,0,0,1,0,8851
17830,8489,F,55,4.654,4.73611,250.82,1,0,0,1,0,8897
21696,14425,M,50,5.124,5.27219,275.58,0,0,0,1,0,10860
6326,12775,F,44,4.8,4.8124199999999995,207.23,1,0,0,1,0,3099
12006,14254,M,54,5.053999999999999,5.12383,227.73,0,0,0,1,0,5950
11640,12622,F,33,4.84,5.01339,226.52,1,0,0,1,0,5757
7246,11094,F,26,4.75,4.772130000000001,210.87,1,0,0,1,0,3547
4837,10446,F,45,4.66,4.6673800000000005,200.88,1,0,0,1,0,2391
6615,9006,F,41,4.56,4.75791,208.37,1,0,0,1,0,3237
7052,9526,F,36,4.654,4.71146,210.03,1,0,0,1,0,3442
22021,8726,M,52,5.544,6.08745,278.48,0,0,0,1,0,11028
8510,9732,M,47,4.654,4.68539,215.55,0,0,0,1,0,4168
18339,14937,F,31,5.106,5.25892,253.53,1,0,0,1,0,9147
12204,10588,M,53,4.704,4.88778,228.28,0,0,0,1,0,6048
22036,14304,M,54,5.43,5.9073400000000005,278.62,0,0,0,1,0,11039
14513,11511,F,26,4.686,5.17502,236.12,1,0,0,1,0,7211
10698,14848,F,33,4.8260000000000005,5.017180000000001,223.42,1,0,0,1,0,5272
16481,14062,M,50,5.246,5.43524,244.02,0,0,0,1,0,8196
8034,14647,F,34,4.8660000000000005,4.92855,213.82,1,0,0,1,0,3937
15487,14194,F,28,5.074,5.14516,239.48,1,0,0,1,0,7674
11958,12885,M,51,4.524,4.84276,227.6,0,0,0,1,0,5924
26104,14779,F,40,5.34,5.90497,351.85,1,0,0,1,0,13039
15533,11114,M,49,4.99,5.0290300000000006,239.65,0,0,0,1,0,7700
11593,12009,M,52,5.0,5.19872,226.35,0,0,0,1,0,5735
22709,14285,M,50,4.954,5.05842,285.52,0,0,0,1,0,11382
7858,8673,M,45,4.67,4.66643,213.1,0,0,0,1,0,3850
19656,10238,M,48,4.854,5.51393,260.88,0,0,0,1,0,9824
11726,10284,M,46,4.9239999999999995,4.97595,226.8,0,0,0,1,0,5798
17318,8905,M,45,4.93,5.19493,248.23,0,0,0,1,0,8650
7301,8125,M,52,4.666,4.74132,211.13,0,0,0,1,0,3577
7920,11620,M,59,4.666,4.86551,213.35,0,0,0,1,0,3882
8572,11905,F,25,4.84,4.950819999999999,215.77,1,0,0,1,0,4196
5073,11955,F,23,4.71,4.65316,201.98,1,0,0,1,0,2512
14629,13018,M,51,5.0,5.0399400000000005,236.48,0,0,0,1,0,7262
4718,10205,F,26,4.474,4.56689,200.32,1,0,0,1,0,2335
5597,8680,M,49,4.52,4.6105,204.42,0,0,0,1,0,2758
12186,15496,F,33,5.006,5.1608,228.23,1,0,0,1,0,6041
5586,9293,M,46,4.763999999999999,4.74322,204.38,0,0,0,1,0,2751
9036,13569,M,53,4.974,4.97595,217.38,0,0,0,1,0,4432
13070,8504,M,41,4.756,4.91054,231.15,0,0,0,1,0,6510
9393,12901,F,51,4.89,4.90343,218.77,1,0,0,1,0,4607
16602,8764,M,57,4.49,4.73042,244.62,0,0,0,1,0,8266
13245,11851,M,48,5.13,5.3049,231.78,0,0,0,1,0,6595
6170,8384,M,41,4.74,4.7162,206.68,0,0,0,1,0,3028
8004,14977,F,23,4.87,4.86408,213.7,1,0,0,1,0,3920
11794,8394,M,45,4.406000000000001,4.5266,227.03,0,0,0,1,0,5838
11840,11468,M,48,4.8660000000000005,4.9356599999999995,227.22,0,0,0,1,0,5862
12101,12578,F,38,4.71,4.92713,228.0,1,0,0,1,0,6000
4862,10447,M,58,4.64,4.66169,201.03,0,0,0,1,0,2403
8822,8459,F,37,4.596,4.844180000000001,216.63,1,0,0,1,0,4321
20781,10290,M,54,4.724,5.2319,268.33,0,0,0,1,0,10384
2784,12206,M,52,4.606,4.5157,189.83,0,0,0,1,0,1373
12882,12201,F,29,4.996,5.04657,230.53,1,0,0,1,0,6413
9450,8818,F,37,4.646,4.8347,218.93,1,0,0,1,0,4637
3016,9655,M,63,4.53,4.3711400000000005,191.15,0,0,0,1,0,1482
17693,13930,M,55,4.95,5.336180000000001,250.18,0,0,0,1,0,8824
3018,9546,F,35,4.346,4.338430000000001,191.15,1,0,0,1,0,1480
18353,9956,M,47,4.593999999999999,5.1371,253.58,0,0,0,1,0,9152
7807,8608,M,45,4.2139999999999995,4.36687,212.93,0,0,0,1,0,3823
23691,9303,M,63,5.196000000000001,5.83956,296.9,0,0,0,1,0,11859
11512,15194,F,27,5.016,4.94988,226.05,1,0,0,1,0,5693
22424,11220,M,49,6.236000000000001,6.33582,282.73,0,0,0,1,0,11237
15536,15487,F,24,5.096,5.18877,239.67,1,0,0,1,0,7702
16933,10480,M,56,4.736000000000001,5.29779,246.17,0,0,0,1,0,8447
6126,10840,M,49,4.654,4.647469999999999,206.5,0,0,0,1,0,3006
9875,10858,M,58,4.75,4.942769999999999,220.4,0,0,0,1,0,4858
12366,12271,F,34,5.064,5.06458,228.78,1,0,0,1,0,6141
9126,11967,F,34,4.65,4.8617099999999995,217.78,1,0,0,1,0,4476
5108,10871,F,48,4.803999999999999,4.760280000000001,202.13,1,0,0,1,0,2527
5686,13203,F,32,4.996,4.83849,204.82,1,0,0,1,0,2802
8905,13811,F,26,4.864,4.81811,216.97,1,0,0,1,0,4361
12684,10883,F,40,4.876,5.0205,229.88,1,0,0,1,0,6303
16128,10461,M,45,4.944,5.38784,242.35,0,0,0,1,0,8013
6990,12273,F,26,4.74,4.65316,209.77,1,0,0,1,0,3409
21885,10911,M,49,4.97,5.20536,277.28,0,0,0,1,0,10960
16412,14435,F,32,5.056,5.30016,243.8,1,0,0,1,0,8164
6007,11966,F,29,4.446000000000001,4.45456,206.1,1,0,0,1,0,2952
16221,14642,F,26,5.01,5.00913,242.82,1,0,0,1,0,8066
17094,13189,F,31,4.94,5.2556,247.05,1,0,0,1,0,8524
18032,11752,F,32,4.864,5.80258,251.75,1,0,0,1,0,8985
21818,12532,M,50,4.906000000000001,5.29589,276.65,0,0,0,1,0,10921
3249,8851,M,58,4.426,4.50053,192.67,0,0,0,1,0,1594
3896,9092,F,26,4.5360000000000005,4.49011,196.23,1,0,0,1,0,1909
8635,13154,M,59,4.8260000000000005,4.83944,216.03,0,0,0,1,0,4231
15023,12019,M,54,4.956,5.09776,237.87,0,0,0,1,0,7456
9116,10388,M,51,4.906000000000001,4.94514,217.72,0,0,0,1,0,4471
9966,12195,F,32,4.916,4.9873199999999995,220.75,1,0,0,1,0,4907
20091,14580,F,44,5.346,5.67129,263.55,1,0,0,1,0,10028
12594,8976,M,54,4.144,4.57258,229.57,0,0,0,1,0,6254
6390,12449,F,27,4.7860000000000005,4.90485,207.55,1,0,0,1,0,3125
11924,8362,F,32,4.774,5.02761,227.47,1,0,0,1,0,5908
7654,8647,M,62,4.236000000000001,4.31236,212.37,0,0,0,1,0,3746
11200,13211,M,47,5.146,5.31011,224.98,0,0,0,1,0,5540
5048,13069,M,57,4.59,4.595330000000001,201.83,0,0,0,1,0,2499
7257,9850,F,31,4.696000000000001,4.71004,210.93,1,0,0,1,0,3555
24131,15579,F,61,5.736000000000001,6.35858,302.85,1,0,0,1,0,12062
16251,11555,F,29,4.74,4.71004,243.0,1,0,0,1,0,8081
6120,10907,F,24,4.664,4.80294,206.47,1,0,0,1,0,3003
25908,15523,M,66,6.52,7.2103399999999995,343.85,0,0,0,1,0,12940
14173,12006,F,28,4.66,4.81669,234.92,1,0,0,1,0,7057
9468,9955,F,26,4.474,4.60007,219.0,1,0,0,1,0,4650
8478,10266,M,56,4.7860000000000005,4.85461,215.43,0,0,0,1,0,4151
11023,12001,M,48,4.84,5.04799,224.43,0,0,0,1,0,5442
17283,11336,M,50,5.17,5.47127,248.0,0,0,0,1,0,8628
9305,10006,M,55,4.59,4.69013,218.47,0,0,0,1,0,4568
18332,13010,M,50,4.556,4.81195,253.48,0,0,0,1,0,9143
9930,13405,F,40,4.946000000000001,4.8238,220.63,1,0,0,1,0,4890
13173,11537,M,61,4.856,5.1593800000000005,231.53,0,0,0,1,0,6556
4355,9353,M,43,4.564,4.4341800000000005,198.63,0,0,0,1,0,2144
4238,9364,M,51,4.574,4.55125,198.0,0,0,0,1,0,2073
6112,13809,F,27,5.05,4.93044,206.43,1,0,0,1,0,2999
8307,13778,F,39,4.77,4.8726199999999995,214.82,1,0,0,1,0,4072
10026,11548,M,56,4.606,4.78161,220.97,0,0,0,1,0,4936
4950,12156,M,48,4.684,4.61334,201.37,0,0,0,1,0,2450
8767,15406,F,28,5.0360000000000005,5.00202,216.45,1,0,0,1,0,4296
18461,12155,M,49,4.806,5.23048,254.12,0,0,0,1,0,9207
10522,9612,F,32,4.596,4.89774,222.78,1,0,0,1,0,5182
14890,15593,M,63,4.61,4.78967,237.45,0,0,0,1,0,7396
9255,10684,F,35,4.834,4.91385,218.23,1,0,0,1,0,4543
12890,13167,M,59,4.934,4.94751,230.55,0,0,0,1,0,6416
6263,9524,M,50,4.6,4.61761,207.0,0,0,0,1,0,3072
9565,9470,M,49,4.746,4.811,219.32,0,0,0,1,0,4704
9936,15489,F,26,4.504,4.8001,220.67,1,0,0,1,0,4893
7537,11983,M,46,5.156000000000001,5.024290000000001,211.92,0,0,0,1,0,3686
14576,11326,F,38,5.18,5.205830000000001,236.3,1,0,0,1,0,7240
6387,9456,M,58,4.6160000000000005,4.71999,207.55,0,0,0,1,0,3130
13342,11079,F,33,4.734,5.08496,232.13,1,0,0,1,0,6636
16480,11150,F,24,4.74,5.30063,244.0,1,0,0,1,0,8194
7860,10389,M,48,4.8,4.8688199999999995,213.12,0,0,0,1,0,3852
20623,9943,M,58,4.604,4.92002,267.28,0,0,0,1,0,10295
6696,11965,F,45,4.794,4.7958300000000005,208.65,1,0,0,1,0,3281
7541,13620,M,54,4.836,4.86693,211.92,0,0,0,1,0,3683
22195,14936,F,25,5.106,5.19493,280.23,1,0,0,1,0,11121
7570,11158,F,37,4.546,4.6725900000000005,212.03,1,0,0,1,0,3699
8665,13031,M,51,4.816,4.78493,216.13,0,0,0,1,0,4249
13614,10923,F,52,5.0,5.06553,233.05,1,0,0,1,0,6783
13397,14292,M,52,4.984,5.02666,232.32,0,0,0,1,0,6667
11268,13364,F,43,4.874,5.01813,225.22,1,0,0,1,0,5576
6873,13042,M,52,4.626,4.74938,209.32,0,0,0,1,0,3365
26401,15547,M,68,6.454,8.65885,410.58,0,0,0,1,0,13187
15256,9717,F,21,4.636,4.783980000000001,238.67,1,0,0,1,0,7560
13592,8830,M,49,4.66,4.73895,232.98,0,0,0,1,0,6772
7262,10221,M,47,4.606,4.6323,210.95,0,0,0,1,0,3557
9027,8815,M,45,4.52,4.73658,217.37,0,0,0,1,0,4426
15048,13144,F,52,4.876,4.92807,237.95,1,0,0,1,0,7466
6685,11417,F,39,4.816,4.81669,208.6,1,0,0,1,0,3276
21550,11651,F,27,5.736000000000001,5.98033,274.48,1,0,0,1,0,10795
4962,10269,M,54,4.6,4.67117,201.43,0,0,0,1,0,2456
4067,8785,M,47,4.426,4.474469999999999,197.18,0,0,0,1,0,1992
25468,14446,M,57,5.13,5.26129,329.78,0,0,0,1,0,12722
17859,13247,M,53,4.934,4.98637,250.92,0,0,0,1,0,8908
6067,13026,M,51,4.416,4.27776,206.28,0,0,0,1,0,2979
7430,9646,F,39,4.896,4.96741,211.58,1,0,0,1,0,3627
5511,10243,M,48,4.806,4.76265,204.05,0,0,0,1,0,2710
4583,13074,F,30,4.556,4.6071800000000005,199.65,1,0,0,1,0,2260
5390,8081,M,40,4.434,4.40337,203.45,0,0,0,1,0,2651
10388,11577,F,37,5.016,5.01624,222.28,1,0,0,1,0,5112
5862,11761,F,42,4.69,4.7470099999999995,205.52,1,0,0,1,0,2884
7594,9240,F,41,4.726,4.85461,212.13,1,0,0,1,0,3712
16930,14443,F,43,5.454,5.53051,246.15,1,0,0,1,0,8443
17344,9471,M,46,4.906000000000001,5.205830000000001,248.37,0,0,0,1,0,8660
23168,15530,M,61,5.6739999999999995,6.13248,290.42,0,0,0,1,0,11608
14725,12711,M,54,5.01,5.0503599999999995,236.87,0,0,0,1,0,7315
11767,11427,M,52,4.843999999999999,4.93755,226.93,0,0,0,1,0,5823
12059,10422,M,56,4.754,4.74322,227.88,0,0,0,1,0,5981
9869,13651,M,56,5.1339999999999995,5.12525,220.38,0,0,0,1,0,4853
11718,9139,M,50,4.74,5.0442,226.78,0,0,0,1,0,5795
16503,12819,M,60,4.886,5.03709,244.13,0,0,0,1,0,8213
12582,8364,M,44,4.55,4.94988,229.52,0,0,0,1,0,6245
15088,14398,F,45,5.31,5.38358,238.07,1,0,0,1,0,7484
22309,8887,M,46,4.834,5.63574,281.32,0,0,0,1,0,11177
11903,8641,M,48,4.466,4.68776,227.42,0,0,0,1,0,5893
13690,11814,F,26,5.22,5.35703,233.3,1,0,0,1,0,6812
13619,12226,M,49,5.053999999999999,5.15322,233.07,0,0,0,1,0,6784
19966,11828,M,49,5.436,5.4793199999999995,262.67,0,0,0,1,0,9966
8160,10965,M,46,4.656000000000001,4.6285099999999995,214.27,0,0,0,1,0,4002
11235,11028,F,43,4.53,4.713830000000001,225.08,1,0,0,1,0,5552
9744,14964,M,56,4.9,4.98163,219.95,0,0,0,1,0,4788
8183,13766,F,40,4.513999999999999,4.42707,214.33,1,0,0,1,0,4014
14178,15229,F,31,5.186,5.33713,234.93,1,0,0,1,0,7060
13364,8126,M,51,4.68,4.83091,232.2,0,0,0,1,0,6649
9462,14032,F,36,4.88,4.80294,218.98,1,0,0,1,0,4647
6593,11768,F,27,4.796,4.80958,208.3,1,0,0,1,0,3226
5488,9274,M,52,4.656000000000001,4.6166599999999995,203.93,0,0,0,1,0,2698
8315,13538,F,34,4.87,4.90343,214.85,1,0,0,1,0,4077
8825,10633,M,49,4.646,4.76218,216.67,0,0,0,1,0,4325
7511,12659,F,40,4.824,4.79204,211.83,1,0,0,1,0,3667
8581,10786,M,48,4.584,4.9873199999999995,215.82,0,0,0,1,0,4201
13735,13156,F,29,5.114,5.14184,233.43,1,0,0,1,0,6838
17196,9568,F,33,5.513999999999999,5.3741,247.6,1,0,0,1,0,8581
17826,11293,M,45,5.434,5.43572,250.8,0,0,0,1,0,8894
6950,8596,F,26,4.343999999999999,4.65695,209.58,1,0,0,1,0,3393
7720,8604,F,41,4.636,4.70293,212.6,1,0,0,1,0,3778
5815,11897,F,25,4.614,4.67117,205.38,1,0,0,1,0,2855
25323,9357,M,35,6.934,7.42505,326.25,0,0,0,1,0,12652
7297,13819,F,27,4.606,4.63799,211.13,1,0,0,1,0,3575
8529,10394,M,52,4.666,4.662640000000001,215.63,0,0,0,1,0,4179
6221,12312,F,40,4.726,4.7929900000000005,206.85,1,0,0,1,0,3050
12060,15591,F,32,5.0360000000000005,5.31485,227.88,1,0,0,1,0,5984
10714,9819,M,62,4.654,4.8001,223.45,0,0,0,1,0,5285
10121,11519,M,58,5.13,5.03472,221.38,0,0,0,1,0,4986
19192,14260,F,30,5.106,5.46842,258.07,1,0,0,1,0,9572
14102,9543,F,47,4.65,4.90911,234.67,1,0,0,1,0,7018
8844,11986,F,40,4.88,4.80768,216.75,1,0,0,1,0,4331
10835,12231,M,49,4.874,4.79062,223.87,0,0,0,1,0,5343
8552,11669,M,48,4.5,4.5394,215.72,0,0,0,1,0,4190
17231,11349,M,49,4.71,4.74085,247.77,0,0,0,1,0,8602
18200,11675,M,48,4.894,5.20536,252.58,0,0,0,1,0,9080
10674,8853,M,52,4.593999999999999,4.73895,223.35,0,0,0,1,0,5259
3211,10170,M,52,4.606,4.58111,192.4,0,0,0,1,0,1579
7098,12070,F,28,4.85,4.83565,210.22,1,0,0,1,0,3469
15298,12164,F,22,4.843999999999999,5.31959,238.82,1,0,0,1,0,7578
14675,12189,M,55,5.136,5.022869999999999,236.63,0,0,0,1,0,7285
11606,14036,F,24,4.77,4.88921,226.42,1,0,0,1,0,5738
8514,9012,F,29,4.5760000000000005,4.785880000000001,215.57,1,0,0,1,0,4169
3438,8207,M,48,4.57,4.4839400000000005,193.75,0,0,0,1,0,1686
12226,9226,M,48,4.5760000000000005,4.783980000000001,228.35,0,0,0,1,0,6065
16227,13479,M,50,4.8260000000000005,5.04894,242.83,0,0,0,1,0,8069
10508,9150,M,52,4.606,4.75981,222.75,0,0,0,1,0,5169
5183,15235,F,39,4.8,4.7745,202.5,1,0,0,1,0,2562
9018,10110,M,45,4.906000000000001,4.96125,217.33,0,0,0,1,0,4421
11118,12212,F,24,5.22,5.20204,224.77,1,0,0,1,0,5493
14720,15241,F,48,4.95,5.08686,236.85,1,0,0,1,0,7309
16455,10111,M,59,4.88,4.98163,243.93,0,0,0,1,0,8186
21349,8120,M,41,4.92,5.55895,272.77,0,0,0,1,0,10686
23189,8486,M,48,4.524,4.66643,290.67,0,0,0,1,0,11618
13839,15230,F,29,4.91,4.9991699999999994,233.83,1,0,0,1,0,6893
11492,14727,M,50,4.9639999999999995,5.12146,225.98,0,0,0,1,0,5681
5382,11254,M,52,4.3839999999999995,4.54177,203.42,0,0,0,1,0,2649
4419,8095,M,48,4.614,4.6142900000000004,198.93,0,0,0,1,0,2174
9213,15397,F,42,4.956,4.98306,218.1,1,0,0,1,0,4517
8422,8803,F,50,4.65,4.88826,215.2,1,0,0,1,0,4125
4811,10583,F,30,4.666,4.47067,200.77,1,0,0,1,0,2380
4047,12561,F,38,4.843999999999999,4.55173,197.1,1,0,0,1,0,1983
17662,13741,M,53,4.886,4.91622,249.98,0,0,0,1,0,8813
4584,10795,M,47,4.66,4.60481,199.67,0,0,0,1,0,2261
12643,15296,F,61,5.086,5.27314,229.75,1,0,0,1,0,6280
11787,13028,F,31,4.956,5.14895,227.03,1,0,0,1,0,5837
7420,10574,M,49,4.734,4.71241,211.55,0,0,0,1,0,3625
13771,14135,F,27,5.02,5.14848,233.57,1,0,0,1,0,6854
2449,10497,M,46,4.46,4.41616,188.0,0,0,0,1,0,1206
17853,11573,F,30,5.04,5.44994,250.9,1,0,0,1,0,8905
6048,9466,M,52,4.466,4.55125,206.22,0,0,0,1,0,2970
13136,10201,M,50,4.843999999999999,5.27409,231.38,0,0,0,1,0,6538
5023,10052,M,51,4.73,4.69629,201.75,0,0,0,1,0,2488
6726,8919,F,34,4.87,4.87025,208.78,1,0,0,1,0,3301
11131,8694,M,42,4.496,4.78825,224.8,0,0,0,1,0,5500
6199,8705,M,40,3.9960000000000004,4.285819999999999,206.77,0,0,0,1,0,3042
15295,15093,F,37,4.94,5.21152,238.82,1,0,0,1,0,7581
6485,13075,M,53,4.8,4.8512900000000005,207.88,0,0,0,1,0,3171
8520,13798,M,50,4.986000000000001,4.98495,215.6,0,0,0,1,0,4176
13164,14966,F,23,5.0360000000000005,5.12383,231.47,1,0,0,1,0,6552
12339,10619,M,45,4.736000000000001,4.9603,228.7,0,0,0,1,0,6130
3474,8326,M,50,4.646,4.5503,193.95,0,0,0,1,0,1702
10276,14218,F,32,4.73,4.78019,221.93,1,0,0,1,0,5057
4128,12255,M,48,4.93,4.76976,197.47,0,0,0,1,0,2020
4647,9876,M,48,4.694,4.60576,199.98,0,0,0,1,0,2294
10794,8955,F,46,4.704,4.93992,223.72,1,0,0,1,0,5321
19509,12790,M,52,4.784,5.38595,259.87,0,0,0,1,0,9748
20648,8242,M,43,4.376,5.2575,267.45,0,0,0,1,0,10309
22287,8500,M,42,5.164,5.7841,281.12,0,0,0,1,0,11172
10432,9329,F,24,4.83,4.84039,222.45,1,0,0,1,0,5137
14443,10722,M,47,4.906000000000001,5.00296,235.85,0,0,0,1,0,7183
14728,9051,M,51,4.664,4.74085,236.87,0,0,0,1,0,7311
7111,11856,M,53,4.9,4.892519999999999,210.27,0,0,0,1,0,3473
8592,11886,F,38,4.846,4.99017,215.85,1,0,0,1,0,4206
9253,14018,F,42,4.8839999999999995,4.97595,218.22,1,0,0,1,0,4541
16408,10820,M,53,5.524,5.58455,243.75,0,0,0,1,0,8163
21683,9813,M,47,5.986000000000001,6.500769999999999,275.53,0,0,0,1,0,10854
18318,13635,M,54,5.284,5.4452,253.37,0,0,0,1,0,9135
3613,8635,M,47,4.004,4.28108,194.75,0,0,0,1,0,1771
24311,11721,M,46,4.864,5.39732,305.95,0,0,0,1,0,12153
7893,9074,F,32,4.824,4.79062,213.27,1,0,0,1,0,3862
7099,13195,F,45,5.024,4.892519999999999,210.23,1,0,0,1,0,3471
6854,14492,F,47,4.78,4.80958,209.27,1,0,0,1,0,3354
7195,11255,M,51,4.763999999999999,4.8475,210.62,0,0,0,1,0,3522
10266,14550,M,62,5.03,5.07311,221.88,0,0,0,1,0,5052
12327,8017,M,46,4.666,4.91148,228.65,0,0,0,1,0,6123
5880,12553,F,24,4.75,4.772130000000001,205.58,1,0,0,1,0,2891
13478,9723,M,46,4.79,4.88541,232.65,0,0,0,1,0,6709
18327,11751,M,55,4.9239999999999995,5.15559,253.42,0,0,0,1,0,9139
16812,9027,M,45,4.864,5.1593800000000005,245.6,0,0,0,1,0,8376
6638,13753,F,38,4.89,4.84276,208.45,1,0,0,1,0,3252
9225,11552,M,47,4.76,4.78256,218.13,0,0,0,1,0,4523
8462,15091,F,35,5.066,5.06363,215.37,1,0,0,1,0,4146
4230,8867,M,57,4.45,4.51475,197.98,0,0,0,1,0,2070
10181,10365,M,50,4.946000000000001,5.01813,221.62,0,0,0,1,0,5017
5362,10469,F,41,4.654,4.68065,203.37,1,0,0,1,0,2643
5506,11323,M,46,4.64,4.66311,204.03,0,0,0,1,0,2708
16023,14361,M,53,5.276,5.1157699999999995,241.92,0,0,0,1,0,7948
9158,14552,F,44,4.824,4.89537,217.9,1,0,0,1,0,4489
17044,14026,F,23,5.53,5.71774,246.78,1,0,0,1,0,8502
6489,15183,F,35,4.8660000000000005,4.80768,207.88,1,0,0,1,0,3170
13489,10850,M,45,5.0,5.17976,232.67,0,0,0,1,0,6714
3728,11958,F,22,4.364,4.42707,195.25,1,0,0,1,0,1837
10289,10613,M,53,4.814,4.836119999999999,221.98,0,0,0,1,0,5065
8731,13513,F,39,4.76,4.88826,216.33,1,0,0,1,0,4280
5502,14664,F,43,4.816,4.7636,204.02,1,0,0,1,0,2706
4639,11223,M,47,4.716,4.52992,199.97,0,0,0,1,0,2291
7228,8245,M,53,4.43,4.60007,210.75,0,0,0,1,0,3539
11977,14589,M,51,4.89,4.94751,227.67,0,0,0,1,0,5935
13842,13337,F,48,5.114,5.24944,233.83,1,0,0,1,0,6890
3366,11280,F,39,4.596,4.513809999999999,193.38,1,0,0,1,0,1659
10013,14519,F,25,4.746,4.88589,220.92,1,0,0,1,0,4925
5570,14542,F,24,4.81,4.77308,204.3,1,0,0,1,0,2743
6719,11424,F,47,4.896,4.88304,208.75,1,0,0,1,0,3298
21512,14061,M,53,5.436,5.86894,274.23,0,0,0,1,0,10778
22930,8392,F,27,6.204,6.17467,287.72,1,0,0,1,0,11498
6484,13107,F,45,4.77,4.80626,207.87,1,0,0,1,0,3167
8929,14282,M,51,5.093999999999999,5.00913,217.03,0,0,0,1,0,4371
2520,8672,M,54,4.376,4.344119999999999,188.47,0,0,0,1,0,1238
17504,13091,M,52,5.596,5.705419999999999,249.18,0,0,0,1,0,8742
10780,9865,M,45,4.61,4.87973,223.67,0,0,0,1,0,5317
16459,13327,M,52,4.85,5.0574699999999995,243.95,0,0,0,1,0,8187
4339,10696,M,47,4.704,4.66975,198.57,0,0,0,1,0,2135
10212,14605,M,58,5.06,5.08259,221.72,0,0,0,1,0,5032
3995,11439,F,34,4.82,4.73421,196.75,1,0,0,1,0,1952
6860,12214,F,25,4.934,4.79536,209.28,1,0,0,1,0,3358
14770,10944,M,57,4.766,5.09065,237.02,0,0,0,1,0,7334
8978,14284,M,54,4.77,4.78161,217.2,0,0,0,1,0,4399
13803,9709,M,50,4.99,4.97595,233.73,0,0,0,1,0,6869
7274,8743,M,52,4.4239999999999995,4.3716099999999996,211.0,0,0,0,1,0,3563
9522,13121,M,62,4.874,4.93803,219.2,0,0,0,1,0,4679
9792,15010,F,43,4.934,4.95651,220.13,1,0,0,1,0,4816
7964,14881,F,30,4.646,4.73042,213.52,1,0,0,1,0,3902
17518,13834,M,61,5.064,5.14611,249.25,0,0,0,1,0,8746
13063,14560,F,25,5.024,5.05178,231.12,1,0,0,1,0,6503
20795,15239,F,33,4.874,5.33333,268.47,1,0,0,1,0,10389
10290,14240,F,37,4.744,5.01007,222.0,1,0,0,1,0,5067
6526,9179,M,45,4.604,4.63894,208.03,0,0,0,1,0,3186
5480,10755,F,34,4.59,4.60576,203.9,1,0,0,1,0,2691
4824,8667,F,43,4.48,4.653630000000001,200.83,1,0,0,1,0,2383
19463,11271,M,46,5.1739999999999995,5.48643,259.63,0,0,0,1,0,9725
24450,9569,M,49,5.156000000000001,5.80401,308.33,0,0,0,1,0,12232
9400,15024,F,51,4.926,5.05984,218.8,1,0,0,1,0,4611
12294,14743,M,57,4.85,4.92807,228.55,0,0,0,1,0,6106
12675,9415,M,48,4.614,4.9309199999999995,229.85,0,0,0,1,0,6297
9549,10223,M,48,4.986000000000001,5.0456199999999995,219.27,0,0,0,1,0,4694
8172,15209,F,34,4.716,4.89537,214.3,1,0,0,1,0,4012
14564,10736,M,54,4.636,5.02524,236.27,0,0,0,1,0,7236
10556,11599,F,43,4.784,4.9214400000000005,222.9,1,0,0,1,0,5200
7446,10557,M,46,4.65,4.6607400000000005,211.62,0,0,0,1,0,3637
12648,13645,M,50,4.886,4.94135,229.75,0,0,0,1,0,6283
4878,10073,F,36,4.724,4.59154,201.12,1,0,0,1,0,2412
15774,13603,F,43,5.016,5.26034,240.63,1,0,0,1,0,7830
16132,14067,F,26,5.056,5.36083,242.37,1,0,0,1,0,8017
10545,13855,M,50,4.994,4.99254,222.85,0,0,0,1,0,5194
5690,12540,F,29,4.51,4.54462,204.85,1,0,0,1,0,2804
13232,11582,M,49,4.86,4.71004,231.73,0,0,0,1,0,6588
10891,13204,F,24,4.93,4.9167,224.05,1,0,0,1,0,5369
11790,10772,M,54,5.234,5.0991800000000005,227.03,0,0,0,1,0,5836
8167,9744,F,34,5.12,5.04467,214.28,1,0,0,1,0,4006
18197,11566,F,39,5.0760000000000005,5.26034,252.55,1,0,0,1,0,9077
12484,13902,F,20,4.946000000000001,4.95699,229.15,1,0,0,1,0,6200
8512,14415,F,25,4.794,4.9214400000000005,215.55,1,0,0,1,0,4167
25061,15240,M,54,6.61,7.08283,320.12,0,0,0,1,0,12528
4290,11963,M,49,4.736000000000001,4.67733,198.23,0,0,0,1,0,2103
6441,13824,F,32,4.806,4.826169999999999,207.7,1,0,0,1,0,3153
16567,10622,M,56,5.446000000000001,5.5300400000000005,244.45,0,0,0,1,0,8244
14090,11666,M,53,5.1,5.11293,234.62,0,0,0,1,0,7013
4695,10333,F,27,4.606,4.55125,200.22,1,0,0,1,0,2318
7861,13895,F,30,4.7860000000000005,4.824269999999999,213.12,1,0,0,1,0,3851
9509,13880,M,50,4.8839999999999995,4.90437,219.13,0,0,0,1,0,4670
10892,11275,M,49,4.6739999999999995,4.76265,224.07,0,0,0,1,0,5373
4963,8718,F,26,4.553999999999999,4.53751,201.43,1,0,0,1,0,2457
6488,10184,F,36,4.41,4.60623,207.88,1,0,0,1,0,3172
